id_terraza,id_local,id_distrito_local,desc_distrito_local,id_barrio_local,desc_barrio_local,id_ndp_edificio,id_clase_ndp_edificio,id_vial_edificio,clase_vial_edificio,desc_vial_edificio,nom_edificio,num_edificio,Cod_Postal,coordenada_x_local,coordenada_y_local,id_tipo_acceso_local,desc_tipo_acceso_local,id_situacion_local,desc_situacion_local,secuencial_local_PC,Escalera,id_planta_agrupado,id_local_agrupado,coordenada_x_agrupacion,coordenada_y_agrupacion,rotulo,id_periodo_terraza,desc_periodo_terraza,id_situacion_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,Fecha_confir_ult_decreto_resol,id_ndp_terraza,id_clase_ndp_terraza,ID_VIAL,DESC_CLASE,DESC_NOMBRE,nom_terraza,num_terraza,cal_terraza,desc_ubicacion_terraza,hora_ini_LJ_es,hora_fin_LJ_es,hora_ini_LJ_ra,hora_fin_LJ_ra,hora_ini_VS_es,hora_fin_VS_es,hora_ini_VS_ra,hora_fin_VS_ra,mesas_aux_es,mesas_aux_ra,mesas_es,mesas_ra,sillas_es,sillas_ra
1236,280008512,1,CENTRO              ,102,EMBAJADORES         ,11002328,1,507700,CALLE                   ,MIGUEL SERVET                                     ,NUM,15,28012,44048659,447310953,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,CAFE TABERNA ALABANDA,1,Anual,1,Abierta,702,702,42003,11002328,1,507700,CALLE                   ,MIGUEL SERVET                                     ,NUM,15,  ,Acera,0.416666667,0.041666667,0.416666667,0.958333333,0.416666667,0.0625,0.416666667,0.958333333,0,0,3,3,9,NA
1237,270532286,9,MONCLOA-ARAVACA     ,907,ARAVACA             ,20172190,1,2887,AVENIDA                 ,TALGO                                             ,NUM,230,28023,43348265,447770061,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,LA CAÑERÍA,1,Anual,1,Abierta,3132,3132,42003,20172190,1,2887,AVENIDA                 ,TALGO                                             ,NUM,230,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.041666667,0.416666667,0,0,0,8,8,20,NA
1238,270084117,4,SALAMANCA           ,406,CASTELLANA          ,11020056,1,238100,CALLE                   ,DIEGO DE LEON                                     ,NUM,28,28006,44214559,447622451,1,Puerta Calle,1,Abierto,40,NA,PB,NA,NA,NA,RESTAURANTE CRUZ CAFE,1,Anual,1,Abierta,4576,4576,42006,11020056,1,238100,CALLE                   ,DIEGO DE LEON                                     ,NUM,28,  ,Acera,0.333333333,0,0.333333333,0,0.333333333,0,0.333333333,0,0,0,10,11,40,NA
1239,270367404,4,SALAMANCA           ,403,FUENTE DEL BERRO    ,11016854,1,573100,CALLE                   ,PEDRO HEREDIA                                     ,NUM,1,28028,44345358,447550249,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,LA TABERNA DEL PINTOR,1,Anual,1,Abierta,168,168,42006,31027286,1,650300,CALLE                   ,RUFINO BLANCO                                     ,NUM,9,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,11,11,27,NA
1242,270035968,4,SALAMANCA           ,401,RECOLETOS           ,11014501,1,773000,CALLE                   ,VELAZQUEZ                                         ,NUM,8,28001,44195858,447483251,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,LA LLAVE DE ORO CAFETERIA,1,Anual,1,Abierta,3843,3843,42006,11014501,1,773000,CALLE                   ,VELAZQUEZ                                         ,NUM,8,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,10,10,38,NA
1243,270081370,4,SALAMANCA           ,405,LISTA               ,31004875,1,411300,CALLE                   ,JUAN BRAVO                                        ,NUM,35,28006,44243758,447601151,1,Puerta Calle,1,Abierto,30,NA,PB,NA,NA,NA,LA TAGLIATELLA,1,Anual,1,Abierta,6395,375,42009,31004875,1,411300,CALLE                   ,JUAN BRAVO                                        ,NUM,35,  ,Acera,0.416666667,0,0.416666667,0,0.416666667,0,0.416666667,0,0,0,27,16,54,NA
1244,285025090,11,CARABANCHEL         ,1104,VISTA ALEGRE        ,11074724,1,538300,AVENIDA                 ,NUESTRA SEÑORA DE FATIMA                          ,NUM,3,28047,4368946,447094255,1,Puerta Calle,1,Abierto,30,NA,PB,NA,NA,NA,CAFETERIA FLORES,1,Anual,1,Abierta,936,936,42011,11074724,1,538300,AVENIDA                 ,NUESTRA SEÑORA DE FATIMA                          ,NUM,3,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,4,4,12,NA
1245,270309726,2,ARGANZUELA          ,202,ACACIAS             ,11008285,1,547300,PASEO                   ,OLMOS                                             ,NUM,4,28005,43964059,447304853,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,BAR SALSERIA,2,Estacional,1,Abierta,2457,NA,42012,11008285,1,547300,PASEO                   ,OLMOS                                             ,NUM,4,  ,Acera,0.416666667,0.041666667,NA,NA,0.416666667,0.104166667,NA,NA,0,NA,8,NA,32,NA
1246,270449050,1,CENTRO              ,101,PALACIO             ,11000365,1,372600,CALLE                   ,INDEPENDENCIA                                     ,NUM,4,28013,4397736,447437353,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,FOSTER'S HOLLYWOOD                                  ,1,Anual,1,Abierta,1206,1206,42012,20128232,1,378200,PLAZA                   ,ISABEL II                                         ,NUM,3,  ,Plaza con bandas permanentes de circulación rodada,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,4,4,15,NA
1249,270184111,18,VILLA DE VALLECAS   ,1801,CASCO H.VALLECAS    ,11129905,1,2872,CALLE                   ,SIERRA GADOR                                      ,NUM,41,28031,44720953,447013043,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,LOS MANCHEGOS,1,Anual,1,Abierta,262,262,42016,11129905,1,2872,CALLE                   ,SIERRA GADOR                                      ,NUM,41,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,8,8,32,NA
1250,270445586,20,SAN BLAS-CANILLEJAS ,2004,ARCOS               ,11135581,1,346750,AVENIDA                 ,GUADALAJARA                                       ,NUM,35,28032,44738055,447452944,1,Puerta Calle,1,Abierto,30,NA,PB,NA,NA,NA,BURGOS CERVECERIA,1,Anual,1,Abierta,4063,4063,42016,11135581,1,346750,AVENIDA                 ,GUADALAJARA                                       ,NUM,35,  ,Acera,0.416666667,0.041666667,0.416666667,0.5,0.416666667,0.041666667,0.416666667,0.5,0,0,14,14,56,NA
1252,280066910,20,SAN BLAS-CANILLEJAS ,2008,EL SALVADOR         ,20129081,1,441100,CALLE                   ,LOPEZ DE ARANDA                                   ,NUM,36,28027,44620457,447723446,1,Puerta Calle,1,Abierto,30,NA,PB,NA,NA,NA,UNUS BAR RESTAURANTE,1,Anual,1,Abierta,1064,1064,42016,20129081,1,441100,CALLE                   ,LOPEZ DE ARANDA                                   ,NUM,36,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,6,6,12,NA
1253,20000829,2,ARGANZUELA          ,202,ACACIAS             ,20104298,1,917,PASEO                   ,JUAN ANTONIO VALLEJO-NAJERA BOTAS                 ,NUM,38,28005,43973959,447269453,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,CAFE EUROPA,1,Anual,1,Abierta,4105,4105,42016,20104298,1,917,PASEO                   ,JUAN ANTONIO VALLEJO-NAJERA BOTAS                 ,NUM,38,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,12,12,45,NA
1254,280051044,12,USERA               ,1205,MOSCARDO            ,20094827,1,282700,CALLE                   ,EUGENIO CAXES                                     ,NUM,14,28026,44031158,447147752,1,Puerta Calle,1,Abierto,40,NA,PB,NA,NA,NA,CERVECERIA-RESTAURANTE LA ALEGRIA,2,Estacional,1,Abierta,3888,NA,42016,20094827,1,282700,CALLE                   ,EUGENIO CAXES                                     ,NUM,14,  ,Acera,0.416666667,0.041666667,NA,NA,0.416666667,0.104166667,NA,NA,0,NA,12,NA,48,NA
1255,270525692,12,USERA               ,1204,ALMENDRALES         ,11083639,1,59400,CALLE                   ,ANTONIO LOPEZ                                     ,NUM,232,28026,44087458,447076952,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,CERVECERIA THE FAMILY CAFETERIA,2,Estacional,1,Abierta,9844,NA,42016,11083639,1,59400,CALLE                   ,ANTONIO LOPEZ                                     ,NUM,232, A,Acera,0.416666667,0.041666667,NA,NA,0.416666667,0.104166667,NA,NA,0,NA,16,NA,64, A
1256,270056830,2,ARGANZUELA          ,205,DELICIAS            ,11009662,1,234700,PASEO                   ,DELICIAS                                          ,NUM,93,28045,44107258,447189252,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,CAFETERIA DOS TORRES                              ,1,Anual,1,Abierta,1317,806,42016,11009662,1,234700,PASEO                   ,DELICIAS                                          ,NUM,93,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,5,3,20,NA
1257,150001008,15,CIUDAD LINEAL       ,1506,SAN JUAN BAUTISTA   ,20093846,1,432401,CALLE                   ,EMILIANO BARRAL                                   ,NUM,3,28043,44395458,447779849,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,EL CALLEJON,2,Estacional,1,Abierta,485,NA,42016,20093846,1,432401,CALLE                   ,EMILIANO BARRAL                                   ,NUM,3, A,Acera,0,0.041666667,NA,NA,0.416666667,0.083333333,NA,NA,0,NA,6,NA,24, A
1259,270220539,2,ARGANZUELA          ,206,PALOS DE MOGUER     ,11010402,1,697200,PASEO                   ,SANTA MARIA DE LA CABEZA                          ,NUM,2,28045,44111158,447318452,1,Puerta Calle,1,Abierto,40,NA,PB,NA,NA,NA,BAR-RESTAURANTE PANDO,1,Anual,1,Abierta,4435,4435,42016,20008362,1,264800,PLAZA                   ,EMPERADOR CARLOS V                                ,NUM,6,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,15,15,40,NA
1260,270057273,2,ARGANZUELA          ,205,DELICIAS            ,11009847,1,296000,CALLE                   ,FERROCARRIL                                       ,NUM,21,28045,44091258,447246552,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,MUSEO DE LAS PATATAS,1,Anual,1,Abierta,4483,4483,42016,11009847,1,296000,CALLE                   ,FERROCARRIL                                       ,NUM,21,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,13,13,52,NA
1262,270206136,20,SAN BLAS-CANILLEJAS ,2007,CANILLEJAS          ,11138444,1,88904333,CALLE                   ,ALCALA                                            ,NUM,592,28022,44810257,447750943,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,CERVECERIA ECU CAFETERIA,2,Estacional,1,Abierta,2268,NA,42016,11138444,1,88904333,CALLE                   ,ALCALA                                            ,NUM,592,  ,Acera,0.416666667,0.041666667,NA,NA,0.416666667,0.083333333,NA,NA,0,NA,10,NA,30,NA
1263,20001971,2,ARGANZUELA          ,204,LEGAZPI             ,31011525,1,31000401,CALLE                   ,EROS                                              ,NUM,18,28045,44233657,447150751,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,LA CHOZA DE DAVID,1,Anual,1,Abierta,10368,45,42016,31033821,1,31000398,CALLE                   ,PLANETA TIERRA                                    ,NUM,4,  ,Bulevar,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,1,0,26,12,104,NA
1265,20000447,2,ARGANZUELA          ,206,PALOS DE MOGUER     ,11010313,1,330400,CALLE                   ,GENERAL LACY                                      ,NUM,14,28045,44137258,447280052,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,BODEGAS ROSELL,1,Anual,1,Abierta,1872,1872,42016,11010313,1,330400,CALLE                   ,GENERAL LACY                                      ,NUM,14,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,8,8,27,NA
1266,200000877,20,SAN BLAS-CANILLEJAS ,2004,ARCOS               ,20129189,1,88904186,CALLE                   ,AQUITANIA                                         ,NUM,40,28032,44795655,447458143,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,LA SANTIÑA CERVECERIA CAFETERIA,2,Estacional,1,Abierta,56,NA,42016,20129189,1,88904186,CALLE                   ,AQUITANIA                                         ,NUM,40,  ,Acera,0.333333333,0,NA,NA,0.333333333,0,NA,NA,0,NA,16,NA,64,NA
1267,20000314,2,ARGANZUELA          ,203,CHOPERA             ,11008916,1,388900,CALLE                   ,JAIME EL CONQUISTADOR                             ,NUM,15,28045,44076858,447202652,1,Puerta Calle,1,Abierto,30,NA,PB,NA,NA,NA,BAR LAS TINAJAS,1,Anual,1,Abierta,2943,2943,42016,11008916,1,388900,CALLE                   ,JAIME EL CONQUISTADOR                             ,NUM,15,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,10,10,30,NA
1268,270055877,2,ARGANZUELA          ,203,CHOPERA             ,11008938,1,388900,CALLE                   ,JAIME EL CONQUISTADOR                             ,NUM,42,28045,44071858,447186252,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,CERVECERÍA RESTAURANTE TIZON,1,Anual,1,Abierta,488,488,42016,11008938,1,388900,CALLE                   ,JAIME EL CONQUISTADOR                             ,NUM,42,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,18,18,58,NA
1270,270056233,2,ARGANZUELA          ,204,LEGAZPI             ,11009180,1,434000,PLAZA                   ,LEGAZPI                                           ,NUM,3,28045,44106758,447141652,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,CAFETERÍA CHURRERÍA LEGAZPI,1,Anual,1,Abierta,30,30,42016,11009180,1,434000,PLAZA                   ,LEGAZPI                                           ,NUM,3,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,11,11,36,NA
1271,200001221,20,SAN BLAS-CANILLEJAS ,2001,SIMANCAS            ,20042412,1,88904333,CALLE                   ,ALCALA                                            ,NUM,508,28027,44691257,447689245,1,Puerta Calle,1,Abierto,30,NA,PB,NA,NA,NA,CERVECERIA RESTAURANTE CASA ANGEL,2,Estacional,1,Abierta,88,NA,42016,20042412,1,88904333,CALLE                   ,ALCALA                                            ,NUM,508,  ,Acera,0.333333333,0.041666667,NA,NA,0.333333333,0.041666667,NA,NA,0,NA,7,NA,14,NA
1272,200000240,20,SAN BLAS-CANILLEJAS ,2001,SIMANCAS            ,20179788,1,794600,CALLE                   ,VIRGEN DE LA OLIVA                                ,NUM,2,28037,44691856,447574345,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,BAR LAS TRES RUEDAS,2,Estacional,1,Abierta,452,NA,42016,20179788,1,794600,CALLE                   ,VIRGEN DE LA OLIVA                                ,NUM,2, A,Acera,0.333333333,0.979166667,NA,NA,0.333333333,0.979166667,NA,NA,0,NA,3,NA,6, A
1273,280062308,17,VILLAVERDE          ,1704,LOS ROSALES         ,11126886,1,230650,PLAZA                   ,CHOZAS DE CANALES                                 ,NUM,1,28021,44133753,44670435,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,RESTAURANTE PLAZA DE VILLAVERDE BAJO,1,Anual,1,Abierta,8541,8541,42016,11126886,1,230650,PLAZA                   ,CHOZAS DE CANALES                                 ,NUM,1,  ,Plaza peatonal,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,25,25,100,NA
1275,270314231,2,ARGANZUELA          ,206,PALOS DE MOGUER     ,11010452,1,501700,CALLE                   ,MENDEZ ALVARO                                     ,NUM,14,28045,44126358,447309052,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,BAR KAIKU,1,Anual,1,Abierta,1615,1615,42016,11010452,1,501700,CALLE                   ,MENDEZ ALVARO                                     ,NUM,14,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,5,5,10,NA
1280,290000168,2,ARGANZUELA          ,202,ACACIAS             ,20147610,1,743800,RONDA                   ,TOLEDO                                            ,NUM,20,28005,44003959,447293653,1,Puerta Calle,1,Abierto,50,NA,PB,NA,NA,NA,VIPS,1,Anual,1,Abierta,3682,3682,42016,20145962,1,639680,CALLE                   ,RIBERA DE CURTIDORES                              ,NUM,43,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,10,10,30, A
1281,270183246,17,VILLAVERDE          ,1705,LOS ANGELES         ,11128468,1,271750,CALLE                   ,ESCORIAZA                                         ,NUM,2,28041,44099354,446696251,1,Puerta Calle,1,Abierto,40,NA,PB,NA,NA,NA,CAFETERIA RESTAURANTE DAKAR,1,Anual,1,Abierta,1944,1944,42016,11128468,1,271750,CALLE                   ,ESCORIAZA                                         ,NUM,2,  ,Plaza peatonal,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,6,6,24,NA
1282,170002152,17,VILLAVERDE          ,1705,LOS ANGELES         ,11143046,1,426695,CALLE                   ,LA DOLOROSA                                       ,NUM,19,28041,44105754,446726051,1,Puerta Calle,1,Abierto,30,NA,PB,NA,NA,NA,BAR TASIO,1,Anual,1,Abierta,60,60,42016,11143046,1,426695,CALLE                   ,LA DOLOROSA                                       ,NUM,19,  ,Otros,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,8,8,32,NA
1283,285029169,17,VILLAVERDE          ,1701,SAN ANDRES          ,11124330,1,18100,PASEO                   ,ALBERTO PALACIOS                                  ,NUM,68,28021,43929354,446616752,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,NATALY,2,Estacional,1,Abierta,234,NA,42016,11124330,1,18100,PASEO                   ,ALBERTO PALACIOS                                  ,NUM,68,  ,Acera,0.416666667,0,NA,NA,0.416666667,0,NA,NA,0,NA,7,NA,28,NA
1284,200001006,20,SAN BLAS-CANILLEJAS ,2008,EL SALVADOR         ,20109203,1,88904179,CALLE                   ,MIAMI                                             ,NUM,9,28027,44656057,447682345,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,3B,1,Anual,1,Abierta,72,72,42016,20052839,1,88904333,CALLE                   ,ALCALA                                            ,NUM,493,  ,Acera,0.333333333,0,0.333333333,0,0.333333333,0,0.333333333,0,0,0,5,5,10,NA
1285,270242266,17,VILLAVERDE          ,1704,LOS ROSALES         ,11126773,1,654350,CALLE                   ,SAHARA                                            ,NUM,50,28041,44120254,446727151,1,Puerta Calle,1,Abierto,100,NA,PB,NA,NA,NA,CERVECERIA MUERDE LA TAPA,1,Anual,1,Abierta,100,100,42016,11126773,1,654350,CALLE                   ,SAHARA                                            ,NUM,50,  ,Otros,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,33,33,125,NA
1286,270419160,10,LATINA              ,1007,LAS AGUILAS         ,20098380,1,2504,CALLE                   ,GUAREÑA                                           ,NUM,5,28044,43501662,447110557,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,"MAXILOALAMAN, S.L.                             ",1,Anual,1,Abierta,2502,2502,42016,20098380,1,2504,CALLE                   ,GUAREÑA                                           ,NUM,5,  ,Acera,0.416666667,0,0.416666667,0,0.416666667,0.020833333,0.416666667,0,0,0,8,8,30,NA
1289,270181309,17,VILLAVERDE          ,1701,SAN ANDRES          ,11124167,1,88904299,CALLE                   ,ALADIERNA                                         ,NUM,14,28021,43959954,446636652,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,CASA TASIO,1,Anual,1,Abierta,3419,3419,42016,11124167,1,88904299,CALLE                   ,ALADIERNA                                         ,NUM,14,  ,Calle peatonal,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,7,7,26,NA
1290,170000723,17,VILLAVERDE          ,1705,LOS ANGELES         ,11129020,1,426685,CALLE                   ,LA DEL MANOJO DE ROSAS                            ,NUM,44,28041,44077255,446776951,1,Puerta Calle,1,Abierto,30,NA,PB,NA,NA,NA,TABERNA VINOTECA LA TORRE,1,Anual,1,Abierta,5581,2038,42016,11129020,1,426685,CALLE                   ,LA DEL MANOJO DE ROSAS                            ,NUM,44,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,13,13,45,NA
1291,270029621,20,SAN BLAS-CANILLEJAS ,2001,SIMANCAS            ,20151805,1,505500,CALLE                   ,MIERES                                            ,NUM,15,28037,0,0,1,Puerta Calle,9,Baja Reunificación,130,NA,PB,NA,NA,NA,GARZON,1,Anual,1,Abierta,961,961,42016,20151805,1,505500,CALLE                   ,MIERES                                            ,NUM,15,  ,Calle peatonal,0.333333333,0,0.333333333,0,0.333333333,0,0.333333333,0,0,0,6,3,22,NA
1292,280016697,2,ARGANZUELA          ,201,IMPERIAL            ,11008284,1,743600,CALLE                   ,TOLEDO                                            ,NUM,134,28005,43951759,447295053,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,VOLLE KANNE,1,Anual,1,Abierta,6442,6442,42016,11008284,1,743600,CALLE                   ,TOLEDO                                            ,NUM,134, A,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,27,27,79, A
1294,200000114,20,SAN BLAS-CANILLEJAS ,2004,ARCOS               ,11135957,1,493200,CALLE                   ,MASILLA                                           ,NUM,5,28037,44775856,447534743,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,MESON GALLEGO,1,Anual,1,Abierta,3663,3663,42016,11135957,1,493200,CALLE                   ,MASILLA                                           ,NUM,5,  ,Plaza peatonal,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,15,15,54,NA
